,budget,popularity,runtime,spoken_languages,revenue,collectionYN,EnYN,DirectorRev
1817,105000000,13.993770000000001,109.0,1,266000000,0,1,263779772.0
1818,0,0.100465,88.0,1,251058,0,1,0.0
1819,80000000,11.35779,110.0,2,230685453,0,1,111138493.0
1820,3000000,0.702712,99.0,2,4800080,0,0,0.0
1821,0,9.296024000000001,110.0,1,49998613,0,1,0.0
1822,0,6.073468,95.0,1,15429177,0,1,0.0
1823,0,7.597475,93.0,1,200406,0,1,0.0
1824,48000000,6.744680000000001,101.0,1,112462508,1,1,57804308.0
1825,30000000,12.840798,131.0,1,152427960,1,1,127651949.0
1826,0,6.1220669999999995,102.0,1,1179002,0,1,0.0
1827,180000000,11.481378999999999,113.0,4,372234864,0,1,189016170.0
1828,0,0.077653,75.0,1,67821,0,1,0.0
1829,0,7.131568,148.0,4,25147786,0,0,0.0
1830,6500000,4.136105000000001,96.0,1,1548955,0,1,0.0
1831,56000000,5.374562999999999,214.0,1,12923936,0,1,0.0
1832,12000000,16.415498,154.0,1,39673162,0,1,179276549.0
1833,0,3.267026,89.0,1,15240456,0,1,20270662.0
1834,0,4.010441,96.0,3,2043704,0,1,0.0
1835,12000000,9.363482000000001,106.0,1,32248241,0,1,43860247.0
1836,5000000,8.898522999999999,84.0,1,86362372,1,1,0.0
1837,31115000,8.591238,248.0,2,71000000,0,1,0.0
1838,65000000,9.170332,145.0,1,415252786,1,1,236642679.0
1839,0,0.009961,87.0,1,311245,0,1,0.0
1840,28000000,9.765122999999999,127.0,3,195312802,1,1,127651949.0
1841,26400000,4.330396,155.0,3,62000000,0,0,0.0
1842,25000000,11.872997,93.0,1,117719158,1,1,88508876.0
1843,28000000,8.808328,137.0,2,1749201,0,1,39001483.0
1844,65000000,13.268483999999999,159.0,1,162091208,0,1,32918708.0
1845,0,3.743212,106.0,1,50892160,0,1,0.0
1846,0,5.426921,105.0,2,51854875,0,1,44511718.0
1847,175000000,9.156877,96.0,1,173000000,1,1,197401152.0
1848,83000000,6.053595,90.0,1,59468275,1,1,89168593.0
1849,40000000,10.395472,117.0,1,123494610,0,1,110584683.0
1850,28000000,13.162168,123.0,2,14051384,1,1,53430616.0
1851,10000000,5.402262,105.0,1,25196249,0,1,38924325.0
1852,20000000,12.392754,115.0,2,20211394,0,1,0.0
1853,1500000,6.241185,101.0,2,22812411,1,1,0.0
1854,30000000,5.1883989999999995,106.0,1,24048000,0,1,21416553.0
1855,0,7.834161,80.0,2,1100000,0,1,0.0
1856,1000000,2.3923669999999997,78.0,2,10018,0,1,0.0
1857,40000000,7.156060000000001,98.0,3,26155781,1,1,32655838.0
1858,0,7.798615,108.0,1,20471382,1,1,0.0
1859,1500000,4.1732309999999995,111.0,1,712294,0,1,0.0
1860,0,8.471414999999999,86.0,1,4069826,0,1,0.0
1861,25000000,1.8622150000000002,117.0,2,20719451,0,1,14059179.0
1862,5000000,8.966128999999999,92.0,2,6700000,0,1,0.0
1863,35000000,10.08043,100.0,3,85416905,0,1,81101277.0
1864,0,8.164311999999999,128.0,4,2628241,0,0,0.0
1865,0,1.6557939999999998,122.0,1,14836,0,1,0.0
1866,6500000,9.3806,105.0,1,31899000,0,1,43201730.0
1867,0,4.322544000000001,126.0,3,50021959,0,1,21438154.0
1868,40000000,12.330249,138.0,1,243240178,0,1,47771858.0
1869,855000,1.121417,96.0,2,1200000,0,1,6570744.0
1870,42000000,14.007329,104.0,1,119946358,1,1,49426575.0
1871,4000000,0.7376020000000001,90.0,1,389503,0,1,0.0
1872,500000,1.946823,87.0,1,500000,0,1,0.0
1873,24000000,9.526781,126.0,1,88545092,0,1,0.0
1874,0,2.065029,85.0,1,35456,0,1,0.0
1875,0,5.244654,118.0,1,42647449,0,1,0.0
1876,28000000,8.318954,114.0,2,103173635,0,1,58190132.0
1877,9000000,15.236541,111.0,1,7936012,0,1,0.0
1878,0,9.609726,108.0,2,11650,0,1,0.0
1879,58000000,9.508061,127.0,2,25928721,0,1,41989560.0
1880,85000000,8.338675,115.0,3,208076205,0,1,54652781.0
1881,0,7.745083,90.0,1,343341,0,1,0.0
1882,8500000,6.911759,90.0,2,7500000,0,1,0.0
1883,9000000,0.941383,100.0,1,10364904,0,1,0.0
1884,120000000,3.9182870000000003,126.0,1,415440673,1,1,169886097.0
1885,5952000,7.9450389999999995,87.0,1,2120439,0,1,12413052.0
1886,2300000,4.806374,100.0,1,20000000,0,1,13981441.0
1887,2000000,0.74156,207.0,1,393816,0,0,0.0
1888,80000000,10.385757,114.0,1,52099090,0,1,67376934.0
1889,40000000,9.800232000000001,117.0,1,30199105,1,1,0.0
1890,11715578,6.004257,108.0,3,21888598,1,0,87735313.0
1891,10000000,5.872794,83.0,1,4417580,0,1,0.0
1892,0,3.199976,112.0,1,23042200,0,1,26364745.0
1893,54000000,10.301621,127.0,1,190458706,1,1,12924181.0
1894,0,1.881932,98.0,1,4176932,0,1,0.0
1895,70000000,9.756289,104.0,3,225990978,0,1,242804556.0
1896,1379375,2.214179,108.0,2,105097,0,0,0.0
1897,40000000,11.690781,140.0,2,357852395,0,1,111203845.0
1898,0,5.584308,186.0,2,13200241,0,0,0.0
1899,10000000,5.611184,104.0,1,21486757,0,1,30724287.0
1900,1900000,2.004745,123.0,1,5900000,1,0,0.0
1901,5000000,6.199806,88.0,1,17768757,1,1,18686846.0
1902,37000000,3.7428239999999997,118.0,1,6482195,0,1,0.0
1903,4000000,0.372987,160.0,1,6000000,0,0,0.0
1904,0,6.0955,75.0,1,4571025,0,1,0.0
1905,67000000,11.845918,101.0,1,47267001,0,1,22156733.0
1906,65000000,13.257467000000002,120.0,4,235666219,0,1,153033786.0
1907,50000000,18.022579,144.0,2,69411370,0,1,402729257.0
1908,19000000,4.347079,105.0,2,44332015,0,1,0.0
1909,60000000,13.469862,100.0,2,119940815,0,1,61131003.0
1910,27000000,12.851984,100.0,1,27200316,0,1,125381176.0
1911,0,0.43491,97.0,1,16928137,0,1,26478610.0
1912,0,8.500628,89.0,2,1250712,1,1,0.0
1913,10000000,10.414363,90.0,1,59217789,1,1,37151490.0
1914,35000000,13.495247,93.0,1,19165560,1,1,0.0
1915,80000000,5.228837,99.0,2,15071514,0,1,0.0
1916,4000000,2.1486549999999998,90.0,3,18591272,0,1,0.0
1917,0,12.140733,78.0,1,11348324,1,1,56849932.0
1918,1114000,2.886254,99.0,2,2610000,0,1,0.0
1919,0,1.592152,89.0,1,121129,0,0,0.0
1920,5000000,0.19153900000000001,113.0,1,340312,1,0,0.0
1921,5000000,0.011574,83.0,1,8153677,0,1,0.0
1922,30000000,12.308007,107.0,1,70200000,1,1,0.0
1923,45000000,10.869056,83.0,1,141220678,1,1,112303681.0
1924,0,0.444226,100.0,3,100544,0,1,0.0
1925,40000000,6.715263,110.0,1,136000000,0,1,95162737.0
1926,25000000,51.645403,142.0,1,28341469,0,1,82723244.0
1927,15000000,7.06378,106.0,1,8138788,0,1,28159590.0
1928,170000000,53.291601,121.0,1,773328629,1,1,264581311.0
1929,35000000,7.102075999999999,91.0,1,69307224,0,1,40162498.0
1930,0,5.993691,101.0,1,5741608,0,1,32432157.0
1931,0,18.577504,100.0,1,260354,0,1,0.0
1932,42000000,10.528172999999999,102.0,1,46221189,0,1,0.0
1933,0,5.3255300000000005,96.0,1,7897645,0,1,0.0
1934,20000000,10.044642,96.0,1,34560577,1,1,0.0
1935,3196621,6.7046589999999995,116.0,1,25513752,0,0,0.0
1936,1000000,7.314536,95.0,1,10499694,1,1,0.0
1937,440141,0.815203,160.0,1,2640850,0,0,0.0
1938,18000000,8.868558,129.0,1,23000000,0,1,71791157.0
1939,13000000,14.310479,84.0,2,35763605,1,1,0.0
1940,1200000,8.699428,100.0,1,112892319,1,1,0.0
1941,2000000,0.632261,106.0,1,4000000,0,1,0.0
1942,0,7.655603,122.0,2,15309302,0,1,50004150.0
1943,32000000,5.575991999999999,123.0,1,152036382,0,1,206258574.0
1944,207000000,19.761164,187.0,1,550000000,0,1,466790130.0
1945,52000000,18.761467,140.0,1,355237933,0,1,130325538.0
1946,120000,0.48542399999999997,130.0,1,130000,0,0,0.0
1947,15000000,11.672701,126.0,1,43848069,1,1,65466251.0
1948,25000000,4.439325,102.0,1,10113733,0,1,18272162.0
1949,0,9.04083,104.0,4,9234510,0,1,19221182.0
1950,0,5.121894,105.0,1,262921,0,1,0.0
1951,60000000,0.452934,97.0,3,300228084,1,1,127357961.0
1952,8000000,12.357072,97.0,2,29010817,0,1,0.0
1953,130000000,19.201504,107.0,1,371940071,0,1,293016811.0
1954,75000000,11.34706,138.0,3,114660784,0,1,83229059.0
1955,2627000,0.662665,120.0,1,5363000,0,1,141824891.0
1956,8000000,6.1676459999999995,104.0,1,10130000,0,1,0.0
1957,0,6.634939,92.0,2,6455530,0,1,0.0
1958,53000000,11.911173,94.0,3,139804348,0,1,0.0
1959,4000000,11.457298,93.0,1,22490039,0,1,22156733.0
1960,0,1.6561150000000002,110.0,1,1494399,0,1,22870059.0
1961,40000000,5.361771,111.0,3,385284817,0,0,360489703.0
1962,0,1.217192,91.0,1,258464,0,1,0.0
1963,134000,5.110716,73.0,3,4000000,1,1,0.0
1964,18000000,8.435642,126.0,1,57096190,0,1,82723244.0
1965,40000000,11.100597,119.0,1,285176741,0,1,89100010.0
1966,0,4.607583,106.0,1,239894,0,1,0.0
1967,105000000,10.640864,105.0,1,347434178,1,1,172342520.0
1968,28000000,10.850442,128.0,1,8555008,0,1,253062514.0
1969,35000000,7.85217,101.0,1,32483410,0,1,53402834.0
1970,40000000,9.738371,116.0,1,161834276,1,1,44872271.0
1971,75000000,20.40426,108.0,4,288500217,1,1,158053263.0
1972,0,4.84886,87.0,1,6861102,0,1,22422666.0
1973,25000000,6.636514,100.0,2,129115,0,0,0.0
1974,44000000,14.526048999999999,112.0,2,12342632,0,1,69440875.0
1975,2000000,5.958138,154.0,1,20908467,0,0,0.0
1976,40000000,8.695893,87.0,1,46471023,0,1,50325934.0
1977,2000000,2.894009,87.0,3,4100000,1,0,0.0
1978,7500000,6.1195900000000005,97.0,1,143000,0,1,21416553.0
1979,0,7.851263,115.0,3,10878107,1,1,16149636.0
1980,25000000,10.653446,98.0,1,15704614,0,1,53068232.0
1981,0,7.046825,129.0,1,1822250,0,1,0.0
1982,50000000,6.506572,121.0,1,49111202,0,1,43201730.0
1983,1000000,0.594488,112.0,1,404785,0,0,0.0
1984,2900000,7.202832000000001,86.0,1,74918,0,1,0.0
1985,0,1.228145,98.0,1,1501785,0,1,23458591.0
1986,17000000,7.290872,113.0,2,17185632,0,1,24828839.0
1987,0,0.245606,75.0,1,263000,0,0,0.0
1988,29000000,8.843364999999999,102.0,2,98185582,1,1,66034866.0
1989,11000000,5.304376,107.0,1,49797148,1,1,26364745.0
1990,2000000,2.1866830000000004,96.0,1,2506446,0,1,67428779.0
1991,0,1.95315,102.0,1,3848034,0,0,0.0
1992,6000000,5.648114,97.0,1,5844868,1,1,0.0
1993,0,2.481504,105.0,1,11000000,0,1,53745715.0
1994,15000000,9.117934,121.0,2,12036149,0,1,0.0
1995,5000000,8.698042999999998,104.0,1,44030246,0,1,28964262.0
1996,1243000,3.803268,106.0,2,2841000,0,1,0.0
1997,50000000,12.280827,101.0,1,79958599,0,1,42697082.0
1998,40000000,5.446745,91.0,1,22044277,0,1,46473431.0
1999,0,0.960569,98.0,1,168180,1,0,0.0
2000,67000000,8.920544999999999,102.0,1,25303038,0,1,0.0
2001,0,2.711041,118.0,3,2802459,0,0,0.0
2002,0,0.075409,90.0,2,10068,0,1,0.0
2003,0,1.068288,79.0,1,127251,0,1,0.0
2004,140000000,47.326665000000006,143.0,1,655011224,1,1,334771729.0
2005,120000,5.648187,97.0,2,182857,0,0,0.0
2006,550000,12.146747,95.0,1,59754601,1,1,0.0
2007,13500000,8.995603,124.0,1,19255873,0,1,0.0
2008,134005,2.003832,104.0,2,1332231,0,1,19024787.0
2009,9900000,25.869882999999998,88.0,2,157100845,0,1,0.0
2010,15000000,11.247957000000001,86.0,1,107217396,1,1,197401152.0
2011,0,3.508075,93.0,1,45703,0,1,0.0
2012,8000000,5.284805,91.0,1,426224,0,1,0.0
2013,531374,7.9704619999999995,96.0,1,1103757,0,1,0.0
2014,8000000,4.5186459999999995,99.0,1,908847,0,1,0.0
2015,50000000,16.158179999999998,110.0,1,161451538,1,1,17022584.0
2016,5000000,8.591834,121.0,2,502758,0,1,6481809.0
2017,3000000,1.036233,157.0,2,12000000,0,0,0.0
2018,135000000,12.130127,128.0,2,361832400,1,1,46797128.0
2019,0,5.997712,114.0,1,24760338,0,1,163739345.0
2020,9000000,6.842274000000001,119.0,1,25000000,0,1,0.0
2021,15000000,6.7773259999999995,97.0,1,37930465,0,1,0.0
2022,100000000,6.919314,115.0,1,242295562,0,1,105718091.0
2023,31000000,6.499680000000001,117.0,2,185260553,0,1,58190132.0
2024,21000000,14.074906,117.0,2,10011050,0,1,96308728.0
2025,0,1.026053,96.0,1,2346150,0,1,25544563.0
2026,12000000,11.110375999999999,197.0,1,60000000,0,1,32918708.0
2027,70000000,10.978188000000001,120.0,2,161025640,1,1,65511202.0
2028,0,4.248105000000001,120.0,1,166775,0,1,0.0
2029,10000000,6.589303999999999,105.0,1,45742101,0,1,0.0
2030,33000000,12.237571,98.0,1,77068246,0,1,0.0
2031,160000000,11.268531,121.0,2,164508066,1,1,0.0
2032,200000000,185.33099199999998,137.0,1,863416141,1,1,264581311.0
2033,60000000,8.142251,87.0,4,93375151,1,1,176578932.0
2034,7000000,11.370288,164.0,1,8373585,0,1,71791157.0
2035,0,1.051148,94.0,3,13983,0,0,0.0
2036,20000000,14.27281,86.0,1,78378744,1,1,57136588.0
2037,27000000,10.956665,101.0,1,129000000,0,1,189016170.0
2038,24000000,13.765241,89.0,3,99965753,1,1,0.0
2039,42000000,5.510805,100.0,2,11087569,0,1,0.0
2040,160000000,12.643312,132.0,2,300257475,1,1,191877015.0
2041,380000000,27.88772,136.0,2,1045713802,1,1,304657370.0
2042,0,5.612379,84.0,1,11567217,1,1,0.0
2043,25000000,6.036408,113.0,1,1037335,0,1,0.0
2044,1700000,12.843375,88.0,1,9700000,1,1,0.0
2045,60000000,8.581558,113.0,1,105200903,0,1,203880225.0
2046,0,3.451518,101.0,3,4291965,0,1,82554281.0
2047,30000000,19.511221,121.0,2,84025816,0,1,112923755.0
2048,2000000,10.650752,128.0,2,4905000,1,1,0.0
2049,5000000,5.874458,88.0,1,15179302,1,1,0.0
2050,0,1.797462,96.0,1,551281,0,1,0.0
2051,8000000,9.631158000000001,90.0,1,22433275,0,1,0.0
2052,0,2.643111,91.0,2,181107,0,1,0.0
2053,3200000,11.504558,136.0,1,33395426,1,1,21835526.0
2054,0,8.761268,90.0,3,22707064,0,1,26180124.0
2055,40000000,7.622875,99.0,1,138259062,1,1,27691429.0
2056,5000000,0.414793,0.0,1,3919731,0,0,0.0
2057,27000000,7.436000999999999,80.0,5,13670688,0,1,157672354.0
2058,10000000,4.468247,84.0,2,20342161,0,1,0.0
2059,0,1.021641,88.0,1,519204,0,0,0.0
2060,3000000,0.8782549999999999,99.0,2,9713500,0,0,0.0
2061,14000000,9.071127,100.0,1,19800000,0,1,44872271.0
2062,68000000,7.694847,136.0,1,75715436,0,1,33879756.0
2063,8000000,15.206957000000001,89.0,1,52287414,0,1,47771858.0
2064,50000000,6.936677,119.0,7,34808403,0,1,50325934.0
2065,3500159,6.262677,112.0,2,76578641,0,1,17301639.0
2066,0,10.03628,106.0,1,17671101,0,1,0.0
2067,11000000,11.333125,106.0,2,153083102,1,1,26415594.0
2068,0,7.817811,127.0,1,38290723,0,1,76252404.0
2069,600000,6.854576,95.0,1,185898,1,1,0.0
2070,60000000,12.975936,124.0,2,101134059,0,1,87009894.0
2071,14000000,14.443361999999999,108.0,1,10076790,0,1,0.0
2072,50000000,15.874491,107.0,1,60209334,0,1,85065251.0
2073,103000000,25.085639,100.0,1,362000072,1,1,317921739.0
2074,0,6.969947,84.0,1,2500431,0,1,0.0
2075,658000,9.072006,90.0,1,23800000,0,1,0.0
2076,4000000,11.223033000000001,118.0,2,15656193,0,1,24050327.0
2077,2500000,0.46335,100.0,1,71904,1,1,0.0
2078,24000000,12.596956,119.0,2,133000000,1,1,66897929.0
2079,0,4.709454,100.0,1,9500000,0,0,0.0
2080,0,1.342194,78.0,1,37598,0,0,0.0
2081,22000000,7.106953999999999,106.0,1,17336370,0,1,0.0
2082,5300000,5.94395,122.0,7,3897799,1,0,0.0
2083,12000000,6.631355999999999,93.0,1,61141030,0,1,0.0
2084,20000000,6.372278,124.0,1,60427839,0,1,0.0
2085,72000000,9.807552000000001,131.0,1,27642707,0,1,0.0
2086,25000000,12.602438000000001,138.0,1,156822020,0,1,85359573.0
2087,0,7.10005,83.0,1,43579163,1,1,0.0
2088,70000000,14.116473999999998,125.0,2,32287044,0,1,53402834.0
2089,0,5.141952,92.0,1,918239,0,1,119999304.0
2090,13000000,10.098539,107.0,1,18000000,0,1,74878139.0
2091,47000000,11.618792,154.0,1,7191399,0,1,135760172.0
2092,74050,2.789574,98.0,1,176153,0,1,0.0
2093,10000000,7.807741,89.0,2,3193102,0,1,67428779.0
2094,5000000,3.6210519999999997,116.0,1,1980338,0,1,309377845.0
2095,4500000,0.31303200000000003,142.0,1,3200000,0,1,0.0
2096,1688000,5.076649,133.0,2,2270000,0,1,43058765.0
2097,44000000,6.273130999999999,99.0,1,48190704,0,1,68197097.0
2098,36000000,8.970494,105.0,4,156844753,1,0,87735313.0
2099,10000000,8.278525,101.0,1,1461989,1,0,0.0
2100,27000000,11.953822,98.0,1,93282604,0,1,35143788.0
2101,0,0.8762969999999999,102.0,2,346297,0,1,23458591.0
2102,0,7.757913,107.0,2,773228,0,1,158053263.0
2103,5800000,4.412564,133.0,2,6800000,0,1,11035255.0
2104,3500000,0.5246529999999999,95.0,1,179000,0,0,0.0
2105,20000000,6.916200999999999,105.0,1,33889159,0,1,69949540.0
2106,80000000,15.001681,126.0,1,280000000,1,1,232275059.0
2107,70000000,12.687521,87.0,1,182379278,0,1,183353431.0
2108,0,4.857726,97.0,1,1896244,0,1,0.0
2109,40000000,10.829432,109.0,1,28169671,0,1,74878139.0
2110,6500000,9.785147,112.0,5,98410061,0,1,39001483.0
2111,20000000,2.651408,114.0,1,18253415,0,1,59310987.0
2112,65000000,12.954444,113.0,1,261317921,0,1,81871088.0
2113,0,7.007739,111.0,2,6698361,1,1,0.0
2114,300000000,31.363664,169.0,1,961000000,1,1,334771729.0
2115,0,7.696022999999999,85.0,1,29326868,0,1,0.0
2116,2200000,6.127903,99.0,2,136400000,0,1,25463253.0
2117,20000000,8.772263,95.0,1,32204030,0,1,0.0
2118,8272296,10.000914999999999,101.0,1,67872296,0,0,0.0
2119,15000000,7.050403,116.0,2,10903846,0,1,0.0
2120,38000000,7.824961999999999,114.0,1,105610124,0,1,57136157.0
2121,8000000,10.428421,90.0,1,5659286,0,1,0.0
2122,40000000,9.389353999999999,109.0,1,196781193,0,1,50004150.0
2123,8700000,11.643025999999999,100.0,1,7659918,0,1,15434345.0
2124,3000000,6.070216,123.0,1,2357852,0,1,0.0
2125,7000000,5.633243,110.0,1,8220215,0,0,0.0
2126,5000000,3.3343529999999997,110.0,3,4040588,0,1,0.0
2127,15000000,7.729445,183.0,4,50000000,0,1,13928274.0
2128,10000000,7.0649820000000005,95.0,1,103166989,0,1,0.0
2129,0,3.9007089999999995,125.0,1,536364,1,0,0.0
2130,2000000,6.857317999999999,118.0,1,7800000,0,1,0.0
2131,200000,0.9177770000000001,105.0,1,8000000,0,1,0.0
2132,85000000,1.498902,107.0,1,363164265,1,1,274040655.0
2133,12000000,11.283472,123.0,3,56298474,0,1,0.0
2134,0,0.779829,93.0,1,5099316,0,1,0.0
2135,2160000,0.23053400000000002,119.0,1,9132000,0,1,0.0
2136,15000000,13.389735,98.0,2,3533227,0,1,0.0
2137,21000000,3.030309,115.0,1,23450000,0,1,34296114.0
2138,30000000,14.313079,107.0,2,55583804,0,1,15571493.0
2139,9000000,1.818296,130.0,1,771499,0,1,0.0
2140,12000000,16.243093,120.0,1,1400000,0,1,24828839.0
2141,0,11.331859,106.0,4,8212430,0,1,0.0
2142,1000000,0.045860000000000005,124.0,1,2691899,0,1,0.0
2143,23000000,1.914881,104.0,1,5820015,0,1,11248124.0
2144,19500000,5.326716,172.0,1,91000000,1,0,0.0
2145,2000000,12.805294,108.0,1,572809,1,1,0.0
2146,12000000,13.300519,131.0,5,41744718,1,1,13490116.0
2147,40000000,9.649303,157.0,2,132820716,0,1,42095918.0
2148,19000000,9.801967,113.0,1,110879513,0,1,29463080.0
2149,15000000,9.020372,124.0,1,85306374,0,1,26863342.0
2150,25000000,13.083718,108.0,1,30411183,0,1,58530302.0
2151,0,8.067119,90.0,1,4417667,0,1,0.0
2152,20000000,7.120403,105.0,2,31327899,1,1,66034866.0
2153,33000000,7.781292999999999,100.0,1,102984862,1,1,127357961.0
2154,15000000,8.735448,126.0,1,30226144,0,1,29477940.0
2155,0,4.0609660000000005,97.0,1,228136,0,1,0.0
2156,19000000,13.088552,90.0,1,108047131,1,1,54587837.0
2157,0,3.5272120000000005,106.0,1,307076,0,0,0.0
2158,11000000,7.250134,106.0,1,53191886,0,0,58017060.0
2159,0,1.4841090000000001,158.0,1,138000,0,0,0.0
2160,7000000,6.01272,114.0,1,49084830,0,1,60175991.0
2161,90000000,8.184814999999999,96.0,1,113493481,0,1,70549393.0
2162,0,5.923904,99.0,1,1829917,0,1,18591675.0
2163,3800000,2.894924,84.0,2,111731,0,1,0.0
2164,0,2.326119,98.0,1,4557214,0,1,0.0
2165,56000000,12.136158,109.0,1,19701164,0,1,36271407.0
2166,15000000,5.952494000000001,107.0,1,216614388,0,1,121189126.0
2167,500000,0.370114,157.0,1,500000,0,1,0.0
2168,70000000,9.963078999999999,127.0,2,374111707,0,1,225281427.0
2169,0,2.844534,103.0,1,90508336,0,1,44543232.0
2170,20000000,5.970067,128.0,5,73276047,0,1,146940096.0
2171,30000000,10.25103,108.0,1,287553595,1,1,0.0
2172,500000,8.212399000000001,110.0,2,3000000,0,1,71791157.0
2173,4500000,5.69684,117.0,1,3764219,0,0,30038681.0
2174,1700000,6.115298999999999,77.0,2,1007962,0,1,67428779.0
2175,8000000,6.230854,124.0,1,21706101,0,1,15931790.0
2176,60000000,15.037993,99.0,1,205754447,1,1,54225906.0
2177,10000000,11.119593,111.0,1,21786738,0,1,9230479.0
2178,0,10.287127,100.0,3,37473,1,0,30391661.0
2179,8000000,7.3211520000000005,66.0,1,292279,0,0,0.0
2180,100000000,8.903754,95.0,1,7103973,0,1,44436337.0
2181,10000000,6.063809,100.0,1,31609243,0,1,44543232.0
2182,17000000,5.498819,98.0,1,3696232,0,1,0.0
2183,0,6.422711,103.0,1,7985929,0,1,25601323.0
2184,6000000,11.461437,90.0,1,40940662,1,1,232275059.0
2185,0,4.40284,92.0,1,3903479,0,1,0.0
2186,22000000,9.409701,115.0,1,68000000,0,0,39506169.0
2187,0,8.374039999999999,100.0,1,1200398,0,1,0.0
2188,75000000,7.762917,104.0,1,152930623,0,1,179487607.0
2189,18000000,1.377993,151.0,1,1500000,0,0,0.0
2190,12823507,2.981184,110.0,1,6101904,0,0,0.0
2191,23000000,3.612089,76.0,1,71368,0,1,0.0
2192,24000000,16.195894,91.0,1,87055349,0,1,317921739.0
2193,16000000,2.890462,97.0,1,1686429,0,1,0.0
2194,0,0.43602799999999997,110.0,1,50656,0,0,0.0
2195,18000000,88.439243,110.0,1,20497844,0,1,0.0
2196,0,0.11460899999999999,102.0,1,147542,0,1,0.0
2197,90000000,8.684892,114.0,1,188133322,0,1,77255220.0
2198,85000000,8.326699000000001,88.0,1,297138014,0,1,140295885.0
2199,0,4.472892,90.0,1,179943,0,0,0.0
2200,60000000,13.155901,103.0,1,264118201,0,1,72980139.0
2201,2380000,2.514638,101.0,1,8176544,1,1,0.0
2202,0,1.2389709999999998,101.0,1,1110566,0,0,0.0
2203,12000000,15.698432999999998,151.0,2,53267000,0,1,0.0
2204,48000000,10.639244,143.0,1,390493908,0,1,99996749.0
2205,35000000,6.90658,87.0,2,51680201,0,1,112218677.0
2206,0,6.518028,108.0,1,41162041,1,0,74959508.0
2207,7000000,3.1320189999999997,100.0,2,1246141,0,1,64653253.0
2208,1227401,8.319631,100.0,1,1277401,0,1,0.0
2209,2200000,17.112594,136.0,1,26589000,0,1,32918708.0
2210,12156348,5.662109,98.0,1,7900000,0,0,0.0
2211,30000000,10.901355,99.0,1,63833449,0,1,0.0
2212,0,4.453296,107.0,1,3117985,0,1,0.0
2213,13000000,7.421245,105.0,1,114956699,0,1,239765880.0
2214,0,8.534039,122.0,1,455815,0,1,0.0
2215,5500000,6.1492949999999995,120.0,1,5483299,0,1,30858148.0
2216,24000000,11.666172,91.0,1,43455230,0,1,32655838.0
2217,24000000,11.184385,137.0,1,41895491,0,1,38242858.0
2218,24000000,8.407519,146.0,1,33208099,0,1,0.0
2219,1500000,7.081403999999999,104.0,1,3566225,0,1,0.0
2220,20000000,2.582818,105.0,1,21170563,0,1,0.0
2221,1805000,12.90707,98.0,4,4905000,0,1,0.0
2222,195000000,4.5035050000000005,154.0,1,1123746996,1,1,402729257.0
2223,75000000,6.303466,110.0,1,132274484,0,1,127357961.0
2224,79000000,9.645543,154.0,1,173013509,0,1,76231044.0
2225,58000000,187.860492,108.0,1,783112979,1,1,517264739.0
2226,15000000,10.627364,92.0,1,73326666,0,1,232275059.0
2227,45000000,8.279285,101.0,2,30353232,1,1,100860425.0
2228,6200000,1.077252,113.0,3,4820000,0,0,0.0
2229,0,7.859837,105.0,1,81381,0,1,0.0
2230,6400000,12.203066,99.0,1,35057696,0,1,32780917.0
2231,0,7.032964,93.0,1,111996,0,1,13881828.0
2232,9500000,10.359669,117.0,3,111584787,1,1,0.0
2233,10000000,8.406056,100.0,1,22896728,0,1,0.0
2234,0,5.1847010000000004,88.0,2,263404,0,0,0.0
2235,0,7.190986,100.0,2,66132626,1,1,35046571.0
2236,0,4.737529,113.0,1,8362969,0,1,30724287.0
2237,63000000,63.869599,139.0,1,100853753,0,1,191672146.0
2238,3000000,2.3950669999999996,91.0,2,7100000,0,1,0.0
2239,30000000,12.09096,110.0,1,29359216,0,1,466790130.0
2240,14000000,6.0814010000000005,99.0,2,72527595,1,1,0.0
2241,500000,1.6402709999999998,90.0,1,5330000,1,0,0.0
2242,350000,1.553107,96.0,1,2400000,0,1,0.0
2243,60000000,5.460942,140.0,2,17800000,0,1,0.0
2244,0,4.691574,98.0,1,13022756,0,1,0.0
2245,10000000,10.770928,178.0,3,50100000,0,1,0.0
2246,25000000,16.816834,127.0,1,230698791,0,1,71652238.0
2247,0,2.787833,111.0,1,5262047,0,1,41989560.0
2248,8000000,12.137595,122.0,6,441306145,1,1,39960858.0
2249,23000000,7.06088,93.0,1,38505009,0,1,27925843.0
2250,28000000,15.802306,118.0,2,333000000,1,1,293016811.0
2251,7000000,6.657792,123.0,1,79666653,0,1,0.0
2252,8376800,12.237488,213.0,2,13000000,0,0,0.0
2253,12000000,3.223039,97.0,1,31179516,0,1,0.0
2254,20000000,18.157166,119.0,1,23875127,0,1,0.0
2255,65000000,9.782014,100.0,2,17218080,0,1,25601323.0
2256,225000000,18.538834,143.0,1,662845518,1,1,264200499.0
2257,0,2.255032,111.0,1,370668,0,1,0.0
2258,0,0.765825,90.0,1,6029824,0,1,16149636.0
2259,0,6.9975830000000006,108.0,2,939101,0,0,0.0
2260,15000000,6.5574259999999995,92.0,2,12000000,0,1,0.0
2261,0,2.976672,89.0,1,35022,0,1,0.0
2262,45000000,6.2872449999999995,113.0,1,58620973,0,1,41989560.0
